VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-01-29 09:18:34,2016-01-29 09:36:11,1,3.7,-74.0143280029297,40.709434509277344,1,N,-73.99480438232422,40.75040054321289,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
1,2016-01-29 09:18:34,2016-01-29 09:31:21,1,0.9,-73.9927749633789,40.74300003051758,1,N,-73.97705841064453,40.739044189453125,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2016-01-29 09:18:34,2016-01-29 09:27:31,1,1.2,-74.00835418701172,40.73612594604492,1,N,-74.0101547241211,40.719749450683594,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
1,2016-01-29 09:18:34,2016-01-29 09:34:43,1,0.8,-73.9615478515625,40.75778579711914,1,N,-73.97261047363281,40.75890350341797,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0
1,2016-01-29 09:18:34,2016-01-29 09:32:33,1,2.3,-74.00882720947266,40.71916961669922,1,N,-73.99072265625,40.69449234008789,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2016-01-29 09:18:34,2016-01-29 09:33:12,1,1.5,-73.97737121582033,40.74959182739258,1,N,-73.97605895996094,40.76393127441406,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
2,2016-01-29 09:18:34,2016-01-29 09:41:45,3,2.64,-73.9509048461914,40.77156829833984,1,N,-73.98079681396484,40.7623405456543,1,15.5,0.0,0.5,2.0,0.0,0.3,18.3
2,2016-01-29 09:18:34,2016-01-29 09:26:19,1,0.67,-73.98413848876953,40.76818084716797,1,N,-73.97344207763672,40.764427185058594,1,6.5,0.0,0.5,1.1,0.0,0.3,8.4
2,2016-01-29 09:18:34,2016-01-29 09:31:24,1,1.12,-73.99071502685547,40.751117706298835,1,N,-73.9728775024414,40.74642181396485,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-01-29 09:18:34,2016-01-29 09:22:20,1,0.2,-73.989990234375,40.75730514526367,1,N,-73.9875259399414,40.76030349731445,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
1,2016-01-29 09:18:35,2016-01-29 09:27:51,1,1.0,-73.96171569824219,40.7642822265625,1,N,-73.9703369140625,40.75210189819336,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2016-01-29 09:18:35,2016-01-29 09:26:01,1,0.5,-74.00520324707033,40.71846008300781,1,N,-74.01133728027344,40.71485900878906,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3
2,2016-01-29 09:18:35,2016-01-29 09:33:11,1,1.98,-73.98139190673828,40.72890853881836,1,N,-73.9693832397461,40.74871063232422,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2016-01-29 09:18:35,2016-01-29 09:29:54,1,1.03,-73.9823989868164,40.75136947631836,1,N,-73.99690246582033,40.75139999389648,1,8.0,0.0,0.5,2.0,0.0,0.3,10.8
2,2016-01-29 09:18:36,2016-01-29 09:33:44,1,1.79,-73.98275756835938,40.77191162109375,1,N,-73.99124908447266,40.749168395996094,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-01-29 09:18:36,2016-01-29 09:33:50,6,1.81,-73.95050048828125,40.77976989746094,1,N,-73.96833038330078,40.76163864135742,1,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-01-29 09:18:36,2016-01-29 09:31:00,2,0.62,-73.96589660644531,40.75969314575195,1,N,-73.97599029541016,40.76374435424805,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-01-29 09:18:36,2016-01-29 09:32:05,1,1.81,-73.99549102783203,40.71709060668945,1,N,-74.01376342773438,40.71479034423828,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
1,2016-01-29 09:18:37,2016-01-29 09:28:49,1,0.9,-73.99522399902344,40.7497444152832,1,N,-73.9862060546875,40.7622184753418,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2016-01-29 09:18:37,2016-01-29 09:56:54,1,10.2,-73.87276458740233,40.77375411987305,1,N,-73.97306060791016,40.76177215576172,1,35.0,0.0,0.5,8.25,5.54,0.3,49.59
1,2016-01-29 09:18:37,2016-01-29 09:32:20,1,1.7,-74.00558471679688,40.738765716552734,1,N,-73.99439239501953,40.71966171264648,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
2,2016-01-29 09:18:37,2016-01-29 09:49:44,1,2.72,-73.9745864868164,40.787940979003906,1,N,-73.95702362060547,40.76261901855469,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
2,2016-01-29 09:18:37,2016-01-29 09:30:41,1,1.3,-73.96511840820312,40.769161224365234,1,N,-73.97688293457033,40.75862884521485,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-01-29 09:18:37,2016-01-29 09:37:56,1,1.31,-73.95677185058594,40.77806854248047,1,N,-73.96105194091797,40.76633834838867,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
1,2016-01-29 09:18:38,2016-01-29 09:23:06,1,1.0,-74.00994873046875,40.72114181518555,1,N,-74.01556396484375,40.70798110961914,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2016-01-29 09:18:38,2016-01-29 09:27:30,1,0.7,-73.97471618652344,40.75032806396485,1,N,-73.96749877929688,40.760543823242195,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-01-29 09:18:38,2016-01-29 09:26:15,2,0.6,-73.97954559326172,40.74933242797851,1,N,-73.98616027832033,40.743412017822266,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-01-29 09:18:38,2016-01-29 09:31:21,3,1.4,-73.95491027832033,40.7657356262207,1,N,-73.97164154052734,40.75761413574219,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-01-29 09:18:38,2016-01-29 09:28:24,1,1.15,-73.98733520507812,40.72471618652344,1,N,-73.97684478759767,40.739166259765625,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-01-29 09:18:38,2016-01-29 09:29:00,1,0.85,-73.98136138916016,40.764617919921875,1,N,-73.98856353759767,40.758888244628906,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-01-29 09:18:38,2016-01-29 09:23:59,1,0.94,-74.01625061035156,40.71480941772461,1,N,-74.01009368896484,40.72024154663086,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-01-29 09:18:39,2016-01-29 09:36:59,1,1.5,-73.97840881347656,40.74823760986328,1,Y,-73.97294616699219,40.76455307006836,1,12.0,0.0,0.5,1.92,0.0,0.3,14.72
1,2016-01-29 09:18:39,2016-01-29 09:53:16,1,15.2,-73.97441101074219,40.749656677246094,2,N,-73.79081726074219,40.663429260253906,1,52.0,0.0,0.5,17.5,5.54,0.3,75.84
1,2016-01-29 09:18:39,2016-01-29 09:22:05,1,0.8,-73.9879150390625,40.754638671875,1,N,-73.98628997802734,40.745880126953125,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2016-01-29 09:18:39,2016-01-29 09:21:54,2,0.71,-73.98709869384764,40.7711181640625,1,N,-73.97975158691406,40.777801513671875,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-01-29 09:18:39,2016-01-29 09:54:47,1,6.31,-74.00460052490233,40.70684814453125,1,N,-73.9802017211914,40.767330169677734,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96
2,2016-01-29 09:18:39,2016-01-29 09:59:56,2,6.75,-73.99246215820312,40.71426010131836,5,N,-73.92105865478516,40.66778564453125,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8
2,2016-01-29 09:18:39,2016-01-29 09:45:00,2,8.82,-73.97569274902344,40.765018463134766,1,N,-73.87061309814453,40.77397918701172,1,29.0,0.0,0.5,7.45,0.0,0.3,37.25
2,2016-01-29 09:18:39,2016-01-29 09:26:14,1,1.02,-73.96222686767578,40.77307891845703,1,N,-73.95807647705078,40.76490020751953,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-01-29 09:18:39,2016-01-29 09:29:13,1,1.16,-73.98260498046875,40.739627838134766,1,N,-73.97948455810547,40.752418518066406,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2016-01-29 09:18:39,2016-01-29 09:46:46,1,6.84,-73.96693420410156,40.80400848388672,1,N,-74.00912475585938,40.725296020507805,1,25.0,0.0,0.5,6.45,0.0,0.3,32.25
1,2016-01-29 09:18:40,2016-01-29 09:25:58,2,1.4,-73.960205078125,40.781391143798835,1,N,-73.97998046875,40.78208923339844,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-01-29 09:18:40,2016-01-29 09:32:14,1,1.08,-73.97453308105469,40.757999420166016,1,N,-73.9642105102539,40.76081848144531,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-01-29 09:18:40,2016-01-29 09:23:17,1,0.73,-73.9836196899414,40.76523971557618,1,N,-73.9733657836914,40.76434326171875,1,5.0,0.0,0.5,3.3,0.0,0.3,9.1
1,2016-01-29 09:18:41,2016-01-29 09:20:51,1,0.6,-73.98761749267578,40.7545166015625,1,N,-73.98320770263672,40.749412536621094,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
2,2016-01-29 09:18:41,2016-01-29 09:31:38,1,1.56,-73.95355224609375,40.76694107055664,1,N,-73.96859741210938,40.75748825073242,1,10.0,0.0,0.5,1.5,0.0,0.3,12.3
2,2016-01-29 09:18:41,2016-01-29 09:27:58,1,0.98,-73.95413970947266,40.770511627197266,1,N,-73.96678161621094,40.76982116699219,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-01-29 09:18:41,2016-01-29 09:33:29,4,2.7,-74.00051879882812,40.72718048095703,1,N,-73.97588348388672,40.754173278808594,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
1,2016-01-29 09:18:42,2016-01-29 09:45:40,2,3.8,-73.97982788085938,40.78567123413086,1,N,-74.00211334228516,40.742916107177734,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
2,2016-01-29 09:18:42,2016-01-29 09:41:04,2,2.15,-73.99401092529298,40.750118255615234,1,N,-73.96942138671875,40.76287078857422,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-01-29 09:18:42,2016-01-29 09:36:43,1,2.38,-74.00255584716797,40.729007720947266,1,N,-73.9789810180664,40.75310516357422,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
2,2016-01-29 09:18:42,2016-01-29 09:31:15,1,1.54,-73.99850463867188,40.681678771972656,1,N,-73.98873901367188,40.692901611328125,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
2,2016-01-29 09:18:42,2016-01-29 09:26:23,6,1.05,-73.99440002441406,40.7559700012207,1,N,-73.98125457763672,40.75910186767578,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-01-29 09:18:42,2016-01-29 09:33:44,6,1.27,-73.97686004638672,40.75564956665039,1,N,-73.9857406616211,40.76784133911133,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-01-29 09:18:42,2016-01-29 09:33:55,1,1.14,-73.9817886352539,40.728397369384766,1,N,-73.9936752319336,40.722503662109375,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,2016-01-29 09:18:43,2016-01-29 09:37:43,1,7.7,-73.9443359375,40.78072738647461,1,N,-74.00713348388672,40.703853607177734,1,23.5,0.0,0.5,2.5,0.0,0.3,26.8
1,2016-01-29 09:18:43,2016-01-29 09:22:28,1,0.8,-73.99385833740233,40.74569320678711,1,N,-74.0047836303711,40.7447509765625,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
1,2016-01-29 09:18:43,2016-01-29 09:25:53,1,1.5,-73.95718383789062,40.7661247253418,1,N,-73.9498291015625,40.78460693359375,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
1,2016-01-29 09:18:44,2016-01-29 09:33:05,2,1.1,-74.00663757324219,40.73641586303711,1,N,-73.98967742919922,40.73443603515625,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,2016-01-29 09:18:44,2016-01-29 09:21:06,1,0.5,-73.99158477783203,40.74988555908203,1,N,-73.99678039550781,40.74239730834961,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
1,2016-01-29 09:18:44,2016-01-29 09:35:31,1,2.3,-73.94895935058594,40.781532287597656,1,N,-73.97071838378906,40.75149917602539,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
2,2016-01-29 09:18:44,2016-01-29 09:37:53,5,3.56,-73.9761962890625,40.715450286865234,1,N,-73.9761962890625,40.715450286865234,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
2,2016-01-29 09:18:45,2016-01-29 09:24:11,1,0.67,-73.96585845947266,40.76240539550781,1,N,-73.95687866210938,40.762577056884766,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,2016-01-29 09:18:45,2016-01-29 09:25:20,1,1.06,-73.96714782714844,40.803680419921875,1,N,-73.97637939453125,40.79048156738281,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-01-29 09:18:45,2016-01-29 09:22:01,1,0.68,-73.98831176757812,40.753448486328125,1,N,-73.9950180053711,40.744659423828125,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-01-29 09:18:45,2016-01-29 09:31:04,1,1.82,-73.99580383300781,40.73870849609375,1,N,-73.99835205078125,40.75559997558594,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-01-29 09:18:45,2016-01-29 09:18:47,1,0.0,0.0,0.0,2,N,0.0,0.0,1,52.0,0.0,0.5,8.0,0.0,0.3,60.8
2,2016-01-29 09:18:45,2016-01-29 09:37:37,3,1.87,-73.9607162475586,40.77510452270508,1,N,-73.97824096679688,40.75521087646485,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
1,2016-01-29 09:18:46,2016-01-29 09:32:16,1,4.7,-73.97718811035156,40.750118255615234,1,N,-74.00764465332033,40.70352554321289,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
2,2016-01-29 09:18:46,2016-01-29 09:27:10,2,0.79,-73.98124694824219,40.779109954833984,1,N,-73.9715576171875,40.7828483581543,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-01-29 09:18:46,2016-01-29 09:20:47,1,0.26,-73.97815704345702,40.75330352783203,1,N,-73.98199462890625,40.75493621826172,1,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-01-29 09:18:46,2016-01-29 09:31:00,1,1.74,-74.01337432861328,40.71668243408203,1,N,-73.99501037597656,40.72564697265625,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-01-29 09:18:46,2016-01-29 09:47:11,1,3.42,-73.9939956665039,40.75115585327149,1,N,-73.95399475097656,40.770530700683594,1,18.5,0.0,0.5,2.0,0.0,0.3,21.3
1,2016-01-29 09:18:47,2016-01-29 09:26:15,1,1.2,-73.99149322509767,40.72718048095703,1,N,-73.98500061035156,40.741851806640625,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-01-29 09:18:47,2016-01-29 09:26:22,1,0.4,-73.98123168945312,40.74708938598633,1,N,-73.98424530029298,40.74280548095703,1,6.0,0.0,0.5,0.68,0.0,0.3,7.48
1,2016-01-29 09:18:47,2016-01-29 09:31:56,1,1.0,-73.95397186279298,40.77299118041992,1,N,-73.96569061279298,40.76543045043945,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8
2,2016-01-29 09:18:47,2016-01-29 09:38:15,1,2.17,-73.95794677734375,40.760948181152344,1,N,-73.95773315429688,40.78459930419922,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
1,2016-01-29 09:18:48,2016-01-29 09:20:25,1,0.3,-73.97483825683594,40.78792190551758,1,N,-73.97032165527344,40.79076385498047,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2016-01-29 09:18:48,2016-01-29 09:30:58,1,1.7,-73.98917388916016,40.747989654541016,1,N,-73.96990966796875,40.762306213378906,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3
1,2016-01-29 09:18:48,2016-01-29 09:25:10,1,1.0,-73.95298767089844,40.77674102783203,1,N,-73.9617919921875,40.76363754272461,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2016-01-29 09:18:48,2016-01-29 09:32:28,2,1.1,-73.99409484863281,40.751190185546875,1,N,-74.00462341308594,40.74190902709961,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
1,2016-01-29 09:18:48,2016-01-29 09:33:01,1,1.1,-73.96731567382812,40.757591247558594,1,N,-73.980224609375,40.753055572509766,1,9.5,0.0,0.5,0.5,0.0,0.3,10.8
2,2016-01-29 09:18:48,2016-01-29 09:21:13,6,0.75,-73.97151184082033,40.78726959228515,1,N,-73.97048950195312,40.79386901855469,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-01-29 09:18:48,2016-01-29 09:30:20,1,2.83,-73.90415954589844,40.77156066894531,1,N,-73.87506866455078,40.75093078613281,1,11.5,0.0,0.5,3.0,0.0,0.3,15.3
2,2016-01-29 09:18:48,2016-01-29 09:41:47,1,2.47,-73.98046112060547,40.73006057739258,1,N,-73.97341918945312,40.7542839050293,1,16.0,0.0,0.5,2.0,0.0,0.3,18.8
2,2016-01-29 09:18:48,2016-01-29 09:27:31,1,1.6,-74.01632690429688,40.71477890014648,1,N,-74.0011215209961,40.72111129760742,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-01-29 09:18:48,2016-01-29 09:27:38,2,1.89,-73.98692321777344,40.7010612487793,1,N,-74.00279998779298,40.717830657958984,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
1,2016-01-29 09:18:49,2016-01-29 09:42:25,1,2.1,-73.9586181640625,40.77793884277344,1,N,-73.97498321533203,40.75276184082031,1,15.5,0.0,0.5,2.7,0.0,0.3,19.0
1,2016-01-29 09:18:49,2016-01-29 09:46:10,1,3.2,-73.98161315917967,40.74657440185547,1,N,-73.95386505126953,40.779579162597656,1,18.0,0.0,0.5,1.2,0.0,0.3,20.0
1,2016-01-29 09:18:49,2016-01-29 09:22:03,2,0.5,-73.98471069335938,40.75410461425781,1,N,-73.9793930053711,40.76160430908203,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-01-29 09:18:50,2016-01-29 09:41:00,1,2.7,-73.98828125,40.74925231933594,1,N,-73.98946380615236,40.773048400878906,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
1,2016-01-29 09:18:50,2016-01-29 09:27:47,1,1.6,-73.98087310791016,40.78173065185547,1,N,-73.96784973144531,40.80192184448242,3,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2016-01-29 09:18:50,2016-01-29 09:27:01,1,0.9,-73.97661590576172,40.75075149536133,1,N,-73.97489929199219,40.741756439208984,1,7.0,0.0,0.5,1.2,0.0,0.3,9.0
1,2016-01-29 09:18:50,2016-01-29 09:30:13,1,2.2,-73.99848175048828,40.72587966918945,1,N,-74.0078125,40.75153732299805,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
2,2016-01-29 09:18:50,2016-01-29 09:27:17,2,0.85,-73.98342895507812,40.765159606933594,1,N,-73.97412872314453,40.762420654296875,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-01-29 09:18:50,2016-01-29 09:27:13,2,1.27,-73.96430206298828,40.79718017578125,1,N,-73.9535140991211,40.788307189941406,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-01-29 09:18:50,2016-01-29 09:38:24,1,2.36,-73.9742889404297,40.79124069213867,1,N,-73.97575378417967,40.763763427734375,1,13.5,0.0,0.5,2.14,0.0,0.3,16.44
2,2016-01-29 09:18:50,2016-01-29 09:43:10,1,3.01,-73.97244262695312,40.79598236083984,1,N,-73.9531478881836,40.769161224365234,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
1,2016-01-29 09:18:51,2016-01-29 09:30:37,1,1.4,-73.98152160644531,40.721073150634766,1,N,-74.00322723388672,40.72696304321289,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8
1,2016-01-29 09:18:51,2016-01-29 09:27:26,1,0.9,-73.9720230102539,40.762638092041016,1,N,-73.97064971923828,40.75423812866211,1,7.0,0.0,0.5,3.0,0.0,0.3,10.8
2,2016-01-29 09:18:51,2016-01-29 09:21:30,1,0.32,-73.96528625488281,40.77164840698242,1,N,-73.96347045898438,40.76866912841797,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-01-29 09:18:51,2016-01-29 09:37:13,1,1.85,-73.98834991455078,40.76905822753906,1,N,-73.99320220947266,40.74795913696289,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2016-01-29 09:18:52,2016-01-29 09:25:36,1,0.9,-73.98960876464844,40.74871063232422,1,N,-73.97684478759767,40.74856948852539,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2016-01-29 09:18:52,2016-01-29 09:23:13,1,0.8,-73.96144104003906,40.777828216552734,1,N,-73.97242736816406,40.781227111816406,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-01-29 09:18:52,2016-01-29 09:30:26,1,1.5,-73.99029541015625,40.771915435791016,1,N,-73.98865509033203,40.75666427612305,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
2,2016-01-29 09:18:52,2016-01-29 09:24:07,2,0.71,-73.97696685791016,40.7646484375,1,N,-73.9819107055664,40.77252960205078,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-01-29 09:18:52,2016-01-29 09:35:29,1,1.55,0.0,0.0,1,N,0.0,0.0,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1,2016-01-29 09:18:53,2016-01-29 09:30:08,1,1.8,-73.97509765625,40.78753662109375,1,N,-73.94867706298828,40.78636169433594,1,9.5,0.0,0.5,1.8,0.0,0.3,12.1
1,2016-01-29 09:18:53,2016-01-29 09:29:17,1,1.3,-73.99134063720702,40.74981689453125,1,N,-73.97865295410156,40.75889205932618,1,8.5,0.0,0.5,2.3,0.0,0.3,11.6
1,2016-01-29 09:18:53,2016-01-29 09:39:56,1,3.8,-73.987060546875,40.72230529785156,1,N,-73.9689712524414,40.75907516479492,1,17.5,0.0,0.5,2.0,0.0,0.3,20.3
2,2016-01-29 09:18:53,2016-01-29 09:24:05,2,0.97,-73.99442291259767,40.75665664672851,1,N,-74.00569152832033,40.750835418701165,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
2,2016-01-29 09:18:53,2016-01-29 09:46:09,1,4.35,-73.96145629882812,40.76024627685547,1,N,-73.99878692626953,40.73815155029297,1,21.0,0.0,0.5,1.0,0.0,0.3,22.8
2,2016-01-29 09:18:53,2016-01-29 09:34:14,1,2.71,-73.96095275878906,40.78108978271485,1,N,-73.96095275878906,40.78108978271485,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,2016-01-29 09:18:53,2016-01-29 09:47:19,1,4.9,-73.98223876953125,40.7647705078125,1,N,-74.01412200927734,40.712669372558594,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
2,2016-01-29 09:18:53,2016-01-29 09:49:58,1,3.23,-73.98338317871094,40.73899841308594,1,N,-73.99842071533203,40.757671356201165,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
1,2016-01-29 09:18:54,2016-01-29 09:29:45,1,1.0,-73.99687957763672,40.7375602722168,1,N,-73.98274230957033,40.73615646362305,1,8.5,0.0,0.5,2.75,0.0,0.3,12.05
1,2016-01-29 09:18:54,2016-01-29 09:41:32,1,7.8,-73.9815902709961,40.73248291015625,1,N,-73.94975280761719,40.812110900878906,1,26.0,0.0,0.5,5.35,0.0,0.3,32.15
2,2016-01-29 09:18:54,2016-01-29 09:28:31,1,1.92,-73.97801971435547,40.76390838623047,1,N,-73.96674346923828,40.77059173583984,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-01-29 09:18:54,2016-01-29 10:08:47,2,12.93,-74.00077056884764,40.76231002807618,1,N,-73.86502838134764,40.77058029174805,1,46.0,0.0,0.5,10.47,5.54,0.3,62.81
1,2016-01-29 09:18:55,2016-01-29 09:29:30,1,0.6,-73.99662780761719,40.715206146240234,1,N,-73.99276733398438,40.72354507446289,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-01-29 09:18:55,2016-01-29 09:26:00,5,0.68,-73.98985290527344,40.75672149658203,1,N,-73.98269653320312,40.76093292236328,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2016-01-29 09:18:56,2016-01-29 09:32:38,1,1.4,-73.99496459960938,40.733192443847656,1,N,-73.97683715820312,40.739227294921875,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
1,2016-01-29 09:18:56,2016-01-29 09:38:43,2,1.9,-73.98941040039062,40.77272415161133,1,N,-73.97976684570312,40.75457763671875,1,13.5,0.0,0.5,2.0,0.0,0.3,16.3
2,2016-01-29 09:18:56,2016-01-29 09:20:37,1,0.5,-73.95789337158203,40.780517578125,1,N,-73.96348571777344,40.77730178833008,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
2,2016-01-29 09:18:56,2016-01-29 09:41:07,1,3.87,-73.99053192138672,40.756221771240234,1,N,-74.01129150390625,40.715240478515625,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2016-01-29 09:18:56,2016-01-29 09:27:11,1,1.0,-74.00475311279298,40.71717834472656,1,N,-74.00707244873047,40.729351043701165,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-01-29 09:18:57,2016-01-29 09:29:23,1,0.9,-73.9652328491211,40.775123596191406,1,N,-73.96620178222656,40.765018463134766,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-01-29 09:18:57,2016-01-29 09:23:46,1,1.1,-73.97824096679688,40.77311325073242,1,N,-73.97148895263672,40.78640365600586,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
1,2016-01-29 09:18:57,2016-01-29 09:31:48,1,1.1,-73.96144104003906,40.75995635986328,1,N,-73.971435546875,40.751991271972656,1,9.5,0.0,0.5,2.55,0.0,0.3,12.85
1,2016-01-29 09:18:57,2016-01-29 09:30:24,1,1.2,-73.98231506347656,40.74753952026367,1,N,-73.9793930053711,40.761451721191406,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-01-29 09:18:57,2016-01-29 09:32:22,1,1.52,-73.96056365966797,40.76602935791016,1,N,-73.97437286376953,40.74671173095703,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-01-29 09:18:57,2016-01-29 09:24:45,1,1.33,-73.99012756347656,40.719329833984375,1,N,-73.98098754882812,40.73395156860352,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-01-29 09:18:57,2016-01-29 09:41:34,6,2.8,-73.97062683105469,40.788330078125,1,N,-73.97744750976562,40.75672912597656,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
2,2016-01-29 09:18:57,2016-01-29 09:36:37,1,1.46,-73.97583770751953,40.74068069458008,1,N,-73.96919250488281,40.7576904296875,1,12.0,0.0,0.5,1.0,0.0,0.3,13.8
1,2016-01-29 09:18:58,2016-01-29 09:30:45,1,0.7,-73.97502899169922,40.74184799194336,1,N,-73.97354125976562,40.750091552734375,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
2,2016-01-29 09:18:58,2016-01-29 09:37:22,1,2.0,-73.99087524414062,40.73462677001953,1,N,-74.01163482666016,40.714996337890625,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
